tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_country,loser_country,winner_lat,winner_long,loser_lat,loser_long
2000-328,Basel,Carpet,32,A,23/10/2000,31,102358,2,NA,Thomas Enqvist,R,190,SWE,26.6146475,103819,NA,NA,Roger Federer,R,185,SUI,19.20876112,6-2 4-6 7-6(4) 1-6 6-1,5,FALSE,176,10,3,151,79,54,43,22,10,14,15,5,137,77,58,31,22,5,10,6,2693,34,1018,2000,Sweden,Switzerland,60.128161,18.643501,46.818188,8.227512
2000-329,Tokyo,Hard,56,A,9/10/2000,55,102854,12,NA,Sjeng Schalken,R,193,NED,24.08487337,102839,4,NA,Nicolas Lapentti,R,188,ECU,24.15605749,6-4 3-6 6-1,3,FALSE,114,0,2,75,43,28,19,13,5,8,5,2,76,41,24,19,13,7,12,51,766,16,1378,2000,Netherlands,Ecuador,52.132633,5.291266,-1.831239,-78.183406
2000-357,Stuttgart Masters,Hard,48,M,30/10/2000,47,101965,NA,NA,Wayne Ferreira,R,185,RSA,29.12525667,103720,8,NA,Lleyton Hewitt,R,180,AUS,19.67967146,7-6(6) 3-6 6-7(5) 7-6(2) 6-2,5,FALSE,251,18,5,194,100,69,52,27,14,20,8,8,170,84,64,40,26,8,14,19,1234,8,2367,2000,South Africa,Australia,-30.559482,22.937506,-25.274398,133.775136
2000-352,Paris Masters,Carpet,48,M,13/11/2000,47,103498,2,NA,Marat Safin,R,193,RUS,20.79671458,102882,13,NA,Mark Philippoussis,R,196,AUS,24.0164271,3-6 7-6(7) 6-4 3-6 7-6(8),5,FALSE,209,22,2,157,84,72,39,25,6,8,22,9,161,93,81,38,27,1,2,2,3530,14,1535,2000,Russia,Australia,61.52401,105.318756,-25.274398,133.775136
2000-359,Bogota,Clay,32,A,6/3/2000,31,103264,NA,NA,Mariano Puerta,L,180,ARG,21.46201232,101962,2,NA,Younes El Aynaoui,R,193,MAR,28.48186174,6-4 7-6(5),3,FALSE,81,1,2,65,42,32,14,11,0,1,12,2,66,42,33,14,11,3,5,72,589,19,1241,2000,Argentina,Morocco,-38.416097,-63.616672,31.791702,-7.09262
2000-520,Roland Garros,Clay,128,G,29/5/2000,127,102856,5,NA,Gustavo Kuerten,R,190,BRA,23.71526352,102796,3,NA,Magnus Norman,R,188,SWE,23.99726215,6-2 6-3 2-6 7-6(6),5,FALSE,224,9,3,144,71,52,30,19,11,16,9,8,172,95,58,37,18,25,32,5,2382,3,2868,2000,Brazil,Sweden,-14.235004,-51.92528,60.128161,18.643501
2000-620,Brighton,Hard,32,A,20/11/2000,31,102450,1,NA,Tim Henman,R,185,GBR,26.20670773,103103,2,NA,Dominik Hrbaty,R,183,SVK,22.87748118,6-2 6-2,3,FALSE,84,5,1,59,35,26,13,8,4,4,1,3,57,32,16,13,8,7,11,10,1955,19,1300,2000,United Kingdom,Slovakia,55.378051,-3.435973,48.669026,19.699024
2000-441,Long Island,Hard,48,A,21/8/2000,47,102796,1,NA,Magnus Norman,R,188,SWE,24.22724162,102358,3,NA,Thomas Enqvist,R,190,SWE,26.4421629,6-3 5-7 7-5,3,FALSE,153,13,2,109,68,48,19,16,8,12,10,11,120,64,46,23,17,12,18,3,3180,7,2559,2000,Sweden,Sweden,60.128161,18.643501,60.128161,18.643501
2000-338,Sydney,Hard,32,A,10/1/2000,31,103720,NA,NA,Lleyton Hewitt,R,180,AUS,18.87474333,101727,NA,WC,Jason Stoltenberg,R,185,AUS,29.76865161,6-4 6-0,3,FALSE,57,2,4,41,29,25,5,8,0,1,2,3,46,21,13,8,8,1,6,21,1232,94,419,2000,Australia,Australia,-25.274398,133.775136,-25.274398,133.775136
2000-615,Dusseldorf,Clay,64,A,21/5/2000,4,102344,NA,NA,Karol Kucera,R,188,SVK,26.21765914,103498,NA,NA,Marat Safin,R,193,RUS,20.31759069,6-3 6-2,3,FALSE,65,6,5,77,46,31,14,8,8,9,1,1,64,31,14,16,9,5,10,37,845,12,1732,2000,Slovakia,Russia,48.669026,19.699024,61.52401,105.318756
2000-615,Dusseldorf,Clay,64,A,21/5/2000,8,103103,NA,NA,Dominik Hrbaty,R,183,SVK,22.37919233,102338,NA,NA,Yevgeny Kafelnikov,R,190,RUS,26.25598905,6-4 7-6(1),3,FALSE,151,0,4,78,39,29,19,11,1,3,7,3,63,30,20,18,11,2,5,14,1408,4,2758,2000,Slovakia,Russia,48.669026,19.699024,61.52401,105.318756
2000-605,Masters Cup,Hard,8,F,27/11/2000,8,102856,NA,NA,Gustavo Kuerten,R,190,BRA,24.21355236,101736,NA,NA,Andre Agassi,R,180,USA,30.58179329,6-4 6-4 6-4,5,FALSE,126,19,1,98,56,46,22,15,7,7,7,1,88,60,41,15,15,6,9,2,3545,8,2265,2000,Brazil,United States,-14.235004,-51.92528,37.09024,-95.712891
2001-301,Auckland,Hard,32,A,8/1/2001,31,103103,2,NA,Dominik Hrbaty,R,183,SVK,23.01163587,101532,NA,NA,Francisco Clavet,L,183,ESP,32.20807666,6-4 2-6 6-3,3,FALSE,120,4,10,93,53,40,15,14,6,10,3,1,96,63,32,19,13,7,13,17,1395,47,795,2001,Slovakia,Spain,48.669026,19.699024,40.463667,-3.74922
2001-306,St. Poelten,Clay,32,A,21/5/2001,31,102247,NA,WC,Andrea Gaudenzi,R,183,ITA,27.80835044,103182,NA,WC,Markus Hipfl,R,178,AUT,23.06913073,6-0 7-5,3,FALSE,90,4,3,46,26,22,13,9,2,3,3,3,75,38,18,18,9,8,13,120,333,93,439,2001,Italy,Austria,41.87194,12.56738,47.516231,14.550072
2001-308,Munich,Clay,32,A,30/4/2001,31,102562,NA,NA,Jiri Novak,R,190,CZE,26.10814511,102179,NA,NA,Antony Dupuis,R,185,FRA,28.1779603,6-4 7-5,3,FALSE,78,5,0,69,49,33,11,11,3,5,6,1,67,45,30,10,11,6,10,68,635,91,443,2001,Czechia,France,NA,NA,46.227638,2.213749
2001-311,Queen's Club,Grass,56,A,11/6/2001,55,103720,3,NA,Lleyton Hewitt,R,180,AUS,20.29295003,102450,4,NA,Tim Henman,R,185,GBR,26.76249144,7-6(3) 7-6(3),3,FALSE,135,3,0,84,58,43,18,12,5,6,2,5,96,48,32,27,12,7,8,6,2715,11,1950,2001,Australia,United Kingdom,-25.274398,133.775136,55.378051,-3.435973
2001-314,Gstaad,Clay,32,A,9/7/2001,31,102562,NA,NA,Jiri Novak,R,190,CZE,26.29979466,103507,2,NA,Juan Carlos Ferrero,R,183,ESP,21.40451745,6-1 6-7(5) 7-5,3,FALSE,109,9,2,104,76,56,17,16,4,5,5,5,108,65,41,24,15,7,11,40,891,5,2905,2001,Czechia,Spain,NA,NA,40.463667,-3.74922
2001-315,Newport,Grass,32,A,9/7/2001,31,102524,NA,NA,Neville Godwin,R,173,RSA,26.4366872,103114,NA,NA,Martin Lee,L,180,GBR,23.48528405,6-1 6-4,3,FALSE,75,8,5,54,27,23,14,9,2,3,5,1,60,34,23,8,8,5,9,167,230,130,304,2001,South Africa,United Kingdom,-30.559482,22.937506,55.378051,-3.435973
2001-316,Bastad,Clay,32,A,9/7/2001,31,102247,NA,NA,Andrea Gaudenzi,R,183,ITA,27.94250513,102539,5,NA,Bohdan Ulihrach,R,188,CZE,26.37371663,7-5 6-3,3,FALSE,75,4,4,64,34,24,17,10,3,5,2,2,58,41,21,8,11,0,5,78,551,43,845,2001,Italy,Czechia,41.87194,12.56738,NA,NA
2001-317,Amsterdam,Clay,32,A,16/7/2001,31,102374,2,NA,Alex Corretja,R,180,ESP,27.26351814,101962,NA,NA,Younes El Aynaoui,R,193,MAR,29.84257358,6-3 5-7 7-6(0) 3-6 6-4,5,FALSE,220,7,1,169,102,74,37,27,9,14,14,5,142,88,70,25,25,5,9,9,2165,74,578,2001,Spain,Morocco,40.463667,-3.74922,31.791702,-7.09262
2001-319,Kitzbuhel,Clay,48,A,23/7/2001,47,102839,6,NA,Nicolas Lapentti,R,188,ECU,24.94182067,102610,NA,NA,Albert Costa,R,180,ESP,26.07802875,1-6 6-4 7-5 7-5,5,FALSE,229,7,2,133,83,63,22,20,10,14,5,1,133,96,66,18,21,12,17,36,995,65,655,2001,Ecuador,Spain,-1.831239,-78.183406,40.463667,-3.74922
2001-321,Stuttgart,Clay,48,A,16/7/2001,47,102856,1,NA,Gustavo Kuerten,R,190,BRA,24.84599589,103084,10,NA,Guillermo Canas,R,185,ARG,23.6386037,6-3 6-2 6-4,5,FALSE,122,12,4,116,55,42,30,14,11,12,9,3,75,41,28,15,13,1,6,1,4075,39,914,2001,Brazil,Argentina,-14.235004,-51.92528,-38.416097,-63.616672
2001-325,Palermo,Clay,32,A,24/9/2001,31,102456,NA,NA,Felix Mantilla,R,180,ESP,27.00342231,103900,NA,NA,David Nalbandian,R,180,ARG,19.72895277,7-6(2) 6-4,3,FALSE,109,4,3,81,40,27,19,11,7,10,2,3,71,43,26,13,11,2,6,56,679,65,605,2001,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
2001-328,Basel,Carpet,32,A,22/10/2001,31,102450,2,NA,Tim Henman,R,185,GBR,27.1266256,103819,4,NA,Roger Federer,R,185,SUI,20.20533881,6-3 6-4 6-2,5,FALSE,115,7,2,89,63,48,14,14,3,3,2,2,91,51,35,19,13,3,7,11,2075,13,1745,2001,United Kingdom,Switzerland,55.378051,-3.435973,46.818188,8.227512
2001-329,Tokyo,Hard,56,A,1/10/2001,55,103720,1,NA,Lleyton Hewitt,R,180,AUS,20.59958932,103356,5,NA,Michel Kratochvil,R,185,SUI,22.48596851,6-4 6-2,3,FALSE,84,4,1,62,35,26,17,9,5,5,2,2,54,28,18,12,9,2,5,3,3695,57,690,2001,Australia,Switzerland,-25.274398,133.775136,46.818188,8.227512
2001-336,Hong Kong,Hard,32,A,24/9/2001,31,102701,8,NA,Marcelo Rios,L,175,CHI,25.7467488,102783,NA,NA,Rainer Schuettler,R,180,GER,25.41546886,7-6(3) 6-2,3,FALSE,78,4,0,57,35,28,16,10,1,1,7,4,77,43,32,12,10,2,4,58,670,44,786,2001,Chile,Germany,-35.675147,-71.542969,51.165691,10.451526
2001-337,Vienna,Hard,32,A,8/10/2001,31,103163,6,NA,Tommy Haas,R,188,GER,23.51540041,103084,NA,NA,Guillermo Canas,R,185,ARG,23.86858316,6-2 7-6(6) 6-4,5,FALSE,140,10,6,106,56,47,23,15,9,12,3,0,102,60,34,25,15,4,10,16,1525,21,1286,2001,Germany,Argentina,51.165691,10.451526,-38.416097,-63.616672
2001-338,Sydney,Hard,32,A,8/1/2001,31,103720,2,NA,Lleyton Hewitt,R,180,AUS,19.87132101,102796,1,NA,Magnus Norman,R,188,SWE,24.61054073,6-4 6-1,3,FALSE,85,7,5,70,38,28,17,9,3,3,3,0,50,27,16,11,8,3,6,7,2560,4,3110,2001,Australia,Sweden,-25.274398,133.775136,60.128161,18.643501
2001-339,Adelaide,Hard,32,A,1/1/2001,31,103163,5,NA,Tommy Haas,R,188,GER,22.74880219,103454,NA,NA,Nicolas Massu,R,183,CHI,21.229295,6-3 6-1,3,FALSE,83,10,4,48,25,21,14,8,0,0,1,6,62,23,13,19,8,8,12,23,1145,87,496,2001,Germany,Chile,51.165691,10.451526,-35.675147,-71.542969
2001-352,Paris Masters,Carpet,48,M,29/10/2001,47,103206,6,NA,Sebastien Grosjean,R,175,FRA,23.41957563,102338,4,NA,Yevgeny Kafelnikov,R,190,RUS,27.69336071,7-6(3) 6-1 6-7(5) 6-4,5,FALSE,164,14,2,126,79,59,33,21,1,2,6,6,126,72,59,24,20,7,11,8,2225,6,2785,2001,France,Russia,46.227638,2.213749,61.52401,105.318756
2001-357,Stuttgart Masters,Hard,48,M,15/10/2001,47,103163,15,NA,Tommy Haas,R,188,GER,23.53456537,103018,NA,Q,Max Mirnyi,R,196,BLR,24.27652293,6-2 6-2 6-2,5,FALSE,93,9,1,62,33,29,20,12,0,0,11,3,78,44,32,9,12,4,10,14,1600,53,725,2001,Germany,Belarus,51.165691,10.451526,53.709807,27.953389
2001-359,Bogota,Clay,32,A,28/1/2001,31,102950,2,NA,Fernando Vicente,R,180,ESP,23.89596167,103428,3,NA,Juan Ignacio Chela,R,190,ARG,21.41820671,6-4 7-6(6),3,FALSE,90,6,2,72,35,28,24,11,1,1,4,4,72,34,28,21,11,3,4,51,790,60,702,2001,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
2001-360,Casablanca,Clay,32,A,9/4/2001,31,103084,NA,Q,Guillermo Canas,R,185,ARG,23.37029432,103990,NA,NA,Tommy Robredo,R,180,ESP,18.94045175,7-5 6-2,3,FALSE,82,4,1,66,37,27,17,10,6,7,1,2,60,38,23,9,10,3,7,128,306,114,363,2001,Argentina,Spain,-38.416097,-63.616672,40.463667,-3.74922
2001-375,Lyon,Carpet,32,A,8/10/2001,31,103344,NA,NA,Ivan Ljubicic,R,193,CRO,22.55715264,101962,NA,NA,Younes El Aynaoui,R,193,MAR,30.07255305,6-3 6-2,3,FALSE,59,8,1,46,32,28,10,9,1,1,2,0,43,28,16,9,8,2,5,48,778,40,893,2001,Croatia,Morocco,45.1,15.2,31.791702,-7.09262
2001-402,Memphis,Hard,48,A,19/2/2001,47,102882,2,NA,Mark Philippoussis,R,196,AUS,24.28473648,102106,9,NA,Davide Sanguinetti,R,188,ITA,28.48733744,6-3 6-7(5) 6-3,3,FALSE,122,31,2,88,62,53,15,16,0,1,6,4,96,65,47,12,14,7,10,18,1550,69,591,2001,Australia,Italy,-25.274398,133.775136,41.87194,12.56738
2001-403,Miami Masters,Hard,96,M,19/3/2001,95,101736,3,NA,Andre Agassi,R,180,USA,30.88843258,102998,19,NA,Jan Michael Gambill,R,190,USA,23.79192334,7-6(4) 6-1 6-0,5,FALSE,111,8,2,80,61,45,12,13,0,1,9,4,73,30,22,17,12,2,8,3,3365,19,1430,2001,United States,United States,37.09024,-95.712891,37.09024,-95.712891
2001-404,Indian Wells Masters,Hard,64,M,12/3/2001,63,101736,4,NA,Andre Agassi,R,180,USA,30.86926762,101948,3,NA,Pete Sampras,R,185,USA,29.58247776,7-6(5) 7-5 6-1,5,FALSE,131,4,1,106,83,58,16,16,4,4,14,11,94,48,39,19,15,7,10,4,2870,3,3080,2001,United States,United States,37.09024,-95.712891,37.09024,-95.712891
2001-407,Rotterdam,Hard,32,A,19/2/2001,31,102765,NA,Q,Nicolas Escude,R,185,FRA,24.88158795,103819,NA,NA,Roger Federer,R,185,SUI,19.53456537,7-5 3-6 7-6(5),3,FALSE,143,8,5,116,63,46,24,16,14,18,11,4,109,55,44,23,17,5,9,60,725,23,1150,2001,France,Switzerland,46.227638,2.213749,46.818188,8.227512
2001-408,Milan,Carpet,32,A,29/1/2001,31,103819,7,NA,Roger Federer,R,185,SUI,19.4770705,102369,NA,NA,Julien Boutter,R,190,FRA,26.81998631,6-4 6-7(7) 6-4,3,FALSE,140,7,4,103,57,38,28,16,2,7,7,11,113,66,42,22,16,7,14,27,1080,67,609,2001,Switzerland,France,46.818188,8.227512,46.227638,2.213749
2001-409,Atlanta,Clay,32,A,23/4/2001,31,104053,NA,WC,Andy Roddick,R,188,USA,18.64750171,103598,NA,NA,Xavier Malisse,R,185,BEL,20.76112252,6-2 6-4,3,FALSE,69,7,2,60,37,28,13,9,1,1,5,2,51,31,20,10,9,3,6,89,458,78,503,2001,United States,Belgium,37.09024,-95.712891,50.503887,4.469936
2001-410,Monte Carlo Masters,Clay,64,M,16/4/2001,63,102856,2,NA,Gustavo Kuerten,R,190,BRA,24.59685147,102271,NA,NA,Hicham Arazi,L,175,MAR,27.49075975,6-3 6-2 6-4,5,FALSE,122,9,0,92,50,34,25,14,3,5,2,2,93,43,22,28,13,7,13,2,4150,53,725,2001,Brazil,Morocco,-14.235004,-51.92528,31.791702,-7.09262
2001-414,Hamburg Masters,Clay,64,M,14/5/2001,63,102287,NA,Q,Albert Portas,R,188,ESP,27.4934976,103507,8,NA,Juan Carlos Ferrero,R,183,ESP,21.25119781,4-6 6-2 0-6 7-6(5) 7-5,5,FALSE,217,4,5,159,85,54,37,24,17,26,7,8,163,87,57,38,24,12,20,42,850,6,2515,2001,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2001-416,Rome Masters,Clay,64,M,7/5/2001,63,103507,8,NA,Juan Carlos Ferrero,R,183,ESP,21.23203285,102856,1,NA,Gustavo Kuerten,R,190,BRA,24.65434634,3-6 6-1 2-6 6-4 6-2,5,FALSE,184,8,4,117,66,49,29,21,5,9,15,3,141,77,54,31,21,9,15,9,2090,1,4645,2001,Spain,Brazil,40.463667,-3.74922,-14.235004,-51.92528
2001-418,Washington,Hard,56,A,13/8/2001,55,104053,9,NA,Andy Roddick,R,188,USA,18.954141,102854,10,NA,Sjeng Schalken,R,193,NED,24.92813142,6-2 6-3,3,FALSE,77,9,0,58,35,28,10,9,3,4,3,1,56,36,19,8,8,2,6,30,1152,33,1103,2001,United States,Netherlands,37.09024,-95.712891,52.132633,5.291266
2001-419,Indianapolis,Hard,56,A,13/8/2001,55,102158,5,NA,Patrick Rafter,R,185,AUS,28.62422998,102856,1,NA,Gustavo Kuerten,R,190,BRA,24.92265572,4-2 RET,3,FALSE,26,4,2,26,17,12,6,4,2,2,2,1,16,10,7,2,3,0,1,6,2695,1,4580,2001,Australia,Brazil,-25.274398,133.775136,-14.235004,-51.92528
2001-421,Canada Masters,Hard,64,M,30/7/2001,63,102318,NA,NA,Andrei Pavel,R,183,ROU,27.50444901,102158,9,NA,Patrick Rafter,R,185,AUS,28.58590007,7-6(3) 2-6 6-3,3,FALSE,124,7,1,95,56,43,22,15,3,5,14,3,86,53,43,17,14,1,2,43,815,9,2120,2001,Romania,Australia,45.943161,24.96676,-25.274398,133.775136
2001-422,Cincinnati Masters,Hard,64,M,6/8/2001,63,102856,1,NA,Gustavo Kuerten,R,190,BRA,24.90349076,102158,8,NA,Patrick Rafter,R,185,AUS,28.60506502,6-1 6-3,3,FALSE,60,8,2,49,27,22,13,8,2,2,2,4,50,29,19,8,8,2,6,1,4305,7,2345,2001,Brazil,Australia,-14.235004,-51.92528,-25.274398,133.775136
2001-423,Los Angeles,Hard,32,A,23/7/2001,31,101736,3,NA,Andre Agassi,R,180,USA,31.23340178,101948,4,NA,Pete Sampras,R,185,USA,29.94661191,6-4 6-2,3,FALSE,90,3,0,71,57,36,8,9,6,7,9,7,63,34,23,10,9,3,7,3,3795,12,1940,2001,United States,United States,37.09024,-95.712891,37.09024,-95.712891
2001-424,San Jose,Hard,32,A,26/2/2001,31,102257,8,NA,Greg Rusedski,L,193,GBR,27.47433265,101736,1,NA,Andre Agassi,R,180,USA,30.83093771,6-3 6-4,3,FALSE,59,13,4,52,30,28,12,10,0,0,0,1,47,26,17,13,9,1,3,58,705,4,2765,2001,United Kingdom,United States,55.378051,-3.435973,37.09024,-95.712891
2001-425,Barcelona,Clay,56,A,23/4/2001,55,103507,3,NA,Juan Carlos Ferrero,R,183,ESP,21.19370294,102845,11,NA,Carlos Moya,R,190,ESP,24.65434634,4-6 7-5 6-3 3-6 7-5,5,FALSE,249,7,7,192,138,84,29,26,18,24,12,6,171,91,62,41,26,10,17,10,2000,24,1120,2001,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2001-429,Stockholm,Hard,32,A,22/10/2001,31,102854,6,NA,Sjeng Schalken,R,193,NED,25.11978097,103813,NA,Q,Jarkko Nieminen,L,185,FIN,20.24914442,3-6 6-3 6-3 4-6 6-3,5,FALSE,205,19,1,142,96,66,21,23,5,12,9,9,167,107,58,30,23,11,20,40,978,103,415,2001,Netherlands,Finland,52.132633,5.291266,61.92411,25.748151
2001-433,Scottsdale,Hard,32,A,5/3/2001,31,101532,NA,NA,Francisco Clavet,L,183,ESP,32.3613963,102796,3,NA,Magnus Norman,R,188,SWE,24.76386037,6-4 6-2,3,FALSE,85,1,0,45,24,19,10,9,0,2,4,1,64,41,22,10,9,9,14,40,885,5,2755,2001,Spain,Sweden,40.463667,-3.74922,60.128161,18.643501
2001-438,Moscow,Carpet,32,A,1/10/2001,31,102338,1,NA,Yevgeny Kafelnikov,R,190,RUS,27.61670089,103017,NA,NA,Nicolas Kiefer,R,183,GER,24.24093087,6-4 7-5,3,FALSE,104,6,4,57,28,25,16,11,0,1,4,3,76,35,24,21,11,4,7,6,2670,39,910,2001,Russia,Germany,61.52401,105.318756,51.165691,10.451526
2001-439,Umag,Clay,32,A,16/7/2001,31,102845,1,NA,Carlos Moya,R,190,ESP,24.8843258,102259,5,NA,Jerome Golmard,L,188,FRA,27.84941821,6-4 3-6 7-6(2),3,FALSE,162,11,2,109,78,53,15,15,9,12,7,6,120,81,55,16,16,9,12,20,1260,60,670,2001,Spain,France,40.463667,-3.74922,46.227638,2.213749
2001-440,s Hertogenbosch,Grass,32,A,18/6/2001,31,103720,1,NA,Lleyton Hewitt,R,180,AUS,20.31211499,103084,NA,NA,Guillermo Canas,R,185,ARG,23.56194387,6-3 6-4,3,FALSE,82,1,0,54,29,20,16,9,0,1,3,2,67,37,24,14,10,4,8,6,2715,61,669,2001,Australia,Argentina,-25.274398,133.775136,-38.416097,-63.616672
2001-441,Long Island,Hard,32,A,20/8/2001,31,103163,6,NA,Tommy Haas,R,188,GER,23.38124572,101948,3,NA,Pete Sampras,R,185,USA,30.02327173,6-3 3-6 6-2,3,FALSE,101,15,5,79,50,40,14,13,3,4,6,6,81,41,31,21,13,4,7,16,1445,10,1895,2001,Germany,United States,51.165691,10.451526,37.09024,-95.712891
2001-451,Doha,Hard,32,A,1/1/2001,31,102701,NA,NA,Marcelo Rios,L,175,CHI,25.01848049,102539,NA,Q,Bohdan Ulihrach,R,188,CZE,25.85626283,6-3 2-6 6-3,3,FALSE,99,4,4,78,42,28,16,13,1,5,5,5,86,55,39,10,13,6,11,37,950,76,536,2001,Chile,Czechia,-35.675147,-71.542969,NA,NA
2001-468,Estoril,Clay,32,A,9/4/2001,31,103507,1,NA,Juan Carlos Ferrero,R,183,ESP,21.15537303,102456,NA,Q,Felix Mantilla,R,180,ESP,26.54346338,7-6(3) 4-6 6-3,3,FALSE,180,6,2,102,76,49,10,16,3,8,5,1,115,67,40,24,15,9,14,11,1940,105,380,2001,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2001-475,Sopot,Clay,32,A,23/7/2001,31,103990,3,NA,Tommy Robredo,R,180,ESP,19.22792608,102287,2,NA,Albert Portas,R,188,ESP,27.68514716,1-6 7-5 7-6(2),3,FALSE,113,2,1,89,56,36,16,16,2,8,2,2,89,49,33,25,15,1,5,51,740,25,1140,2001,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2001-481,Copenhagen,Hard,32,A,12/2/2001,31,102450,1,NA,Tim Henman,R,185,GBR,26.4366872,103714,4,NA,Andreas Vinciguerra,L,180,SWE,19.98083504,6-3 6-4,3,FALSE,74,13,4,54,33,29,11,10,0,1,1,1,54,32,19,13,9,4,7,10,2020,47,820,2001,United Kingdom,Sweden,55.378051,-3.435973,60.128161,18.643501
2001-495,Dubai,Hard,32,A,26/2/2001,31,103507,7,NA,Juan Carlos Ferrero,R,183,ESP,21.0403833,103498,1,NA,Marat Safin,R,193,RUS,21.08418891,6-2 3-1 RET,3,FALSE,52,0,0,36,22,17,8,6,0,0,0,2,47,39,20,4,7,6,9,16,1645,2,4265,2001,Spain,Russia,40.463667,-3.74922,61.52401,105.318756
2001-496,Marseille,Hard,32,A,12/2/2001,31,102338,2,NA,Yevgeny Kafelnikov,R,190,RUS,26.98425736,103206,4,NA,Sebastien Grosjean,R,175,FRA,22.71047228,7-6(5) 6-2,3,FALSE,84,3,0,68,37,27,17,10,2,5,5,0,58,24,14,17,10,3,8,7,2485,14,1700,2001,Russia,France,61.52401,105.318756,46.227638,2.213749
2001-499,Delray Beach,Hard,32,A,5/3/2001,31,102998,4,NA,Jan Michael Gambill,R,190,USA,23.75359343,103598,NA,NA,Xavier Malisse,R,185,BEL,20.62696783,7-5 6-4,3,FALSE,101,11,3,69,37,27,21,11,2,2,8,3,76,38,29,18,11,7,9,24,1170,101,403,2001,United States,Belgium,37.09024,-95.712891,50.503887,4.469936
2001-500,Halle,Grass,32,A,11/6/2001,31,102563,7,NA,Thomas Johansson,R,180,SWE,26.21765914,102148,NA,NA,Fabrice Santoro,R,178,FRA,28.50376454,6-3 6-7(5) 6-2,3,FALSE,119,18,5,83,50,41,18,15,1,3,4,0,84,50,35,16,14,1,6,19,1300,33,985,2001,Sweden,France,60.128161,18.643501,46.227638,2.213749
2001-505,Vina del Mar,Clay,32,A,12/2/2001,31,103909,NA,NA,Guillermo Coria,R,175,ARG,19.08281999,103292,3,NA,Gaston Gaudio,R,175,ARG,22.17932923,4-6 6-2 7-5,3,FALSE,154,2,3,95,49,27,19,15,6,14,0,2,100,62,30,14,15,10,20,69,585,36,945,2001,Argentina,Argentina,-38.416097,-63.616672,-38.416097,-63.616672
2001-506,Buenos Aires,Clay,32,A,19/2/2001,31,102856,1,NA,Gustavo Kuerten,R,190,BRA,24.44353183,104076,NA,Q,Jose Acasuso,R,190,ARG,18.33538672,6-1 6-3,3,FALSE,58,5,1,42,25,22,11,8,2,2,4,2,45,19,15,7,8,5,9,2,4225,172,222,2001,Brazil,Argentina,-14.235004,-51.92528,-38.416097,-63.616672
2001-520,Roland Garros,Clay,128,G,28/5/2001,127,102856,1,NA,Gustavo Kuerten,R,190,BRA,24.7118412,102374,13,NA,Alex Corretja,R,180,ESP,27.12936345,6-7(3) 7-5 6-2 6-0,5,FALSE,192,10,2,123,72,50,27,19,8,11,5,4,121,64,42,20,19,14,23,1,4150,13,1825,2001,Brazil,Spain,-14.235004,-51.92528,40.463667,-3.74922
2001-533,Costa Do Sauipe,Hard,32,A,10/9/2001,31,102788,NA,NA,Jan Vacek,R,198,CZE,25.33607118,101897,5,NA,Fernando Meligeni,L,180,BRA,30.41478439,2-6 7-6(2) 6-3,3,FALSE,145,2,3,91,53,33,21,14,3,7,4,5,93,49,34,22,15,3,7,106,390,80,522,2001,Czechia,Brazil,NA,NA,-14.235004,-51.92528
2001-540,Wimbledon,Grass,128,G,25/6/2001,127,101964,NA,WC,Goran Ivanisevic,L,193,CRO,29.78234086,102158,3,NA,Patrick Rafter,R,185,AUS,28.49007529,6-3 3-6 6-3 2-6 9-7,5,FALSE,182,27,15,164,91,74,37,26,3,6,13,4,139,88,68,29,25,3,6,125,321,10,2120,2001,Croatia,Australia,45.1,15.2,-25.274398,133.775136
2001-560,US Open,Hard,128,G,27/8/2001,127,103720,4,NA,Lleyton Hewitt,R,180,AUS,20.50376454,101948,10,NA,Pete Sampras,R,185,USA,30.04243669,7-6(4) 6-1 6-1,5,FALSE,114,7,5,77,49,41,14,13,1,2,11,6,99,59,37,17,13,7,13,4,3145,10,2015,2001,Australia,United States,-25.274398,133.775136,37.09024,-95.712891
2001-568,St. Petersburg,Hard,32,A,22/10/2001,31,103498,3,NA,Marat Safin,R,193,RUS,21.7357974,102783,NA,NA,Rainer Schuettler,R,180,GER,25.49212868,3-6 6-3 6-3,3,FALSE,111,4,0,73,49,36,12,13,2,4,2,0,93,54,33,20,14,6,10,7,2555,46,850,2001,Russia,Germany,61.52401,105.318756,51.165691,10.451526
