year,country_name,wins,runnerups,total_finals_games,finals_win_rate,total_wins,total_losses,total_games,win_rate,latitude,longitude
2013,Tunisia,0,0,0,0,2,5,7,28.57142857142857,33.886917,9.537499
2013,Ukraine,0,0,0,0,37,51,88,42.04545454545455,48.379433,31.16558
2013,Uruguay,0,0,0,0,4,9,13,30.76923076923077,-32.522779,-55.765835
2013,Uzbekistan,0,0,0,0,34,32,66,51.515151515151516,41.377491,64.585262
2013,Venezuela,0,0,0,0,8,3,11,72.72727272727273,6.42375,-66.58973
2014,Algeria,0,0,0,0,2,1,3,66.66666666666666,28.033886,1.659626
2014,Austria,0,0,0,0,45,57,102,44.11764705882353,47.516231,14.550072
2014,Barbados,0,0,0,0,8,4,12,66.66666666666666,13.193887,-59.543198
2014,Belarus,0,0,0,0,3,6,9,33.33333333333333,53.709807,27.953389
2014,Bolivia,0,0,0,0,3,4,7,42.857142857142854,-16.290154,-63.588653
2014,Bosnia and Herzegovina,0,0,0,0,9,9,18,50,43.915886,17.679076
2014,Brazil,0,0,0,0,22,22,44,50,-14.235004,-51.92528
2014,Chile,0,0,0,0,6,5,11,54.54545454545454,-35.675147,-71.542969
2014,China,0,0,0,0,6,10,16,37.5,35.86166,104.195397
2014,Colombia,0,0,0,0,50,70,120,41.66666666666667,4.570868,-74.297333
2014,Cyprus,0,0,0,0,9,17,26,34.61538461538461,35.126413,33.429859
2014,Denmark,0,0,0,0,9,3,12,75,56.26392,9.501785
2014,Dominican Republic,0,0,0,0,12,13,25,48,18.735693,-70.162651
2014,Ecuador,0,0,0,0,4,3,7,57.14285714285714,-1.831239,-78.183406
2014,Egypt,0,0,0,0,3,6,9,33.33333333333333,26.820553,30.802498
2014,El Salvador,0,0,0,0,3,5,8,37.5,13.794185,-88.89653
2014,Estonia,0,0,0,0,1,2,3,33.33333333333333,58.595272,25.013607
2014,Finland,0,0,0,0,26,31,57,45.614035087719294,61.92411,25.748151
2014,Greece,0,0,0,0,2,5,7,28.57142857142857,39.074208,21.824312
2014,Guatemala,0,0,0,0,3,4,7,42.857142857142854,15.783471,-90.230759
2014,India,0,0,0,0,13,17,30,43.333333333333336,20.593684,78.96288
2014,Indonesia,0,0,0,0,3,5,8,37.5,-0.789275,113.921327
2014,Ireland,0,0,0,0,4,7,11,36.36363636363637,53.41291,-8.24389
2014,Israel,0,0,0,0,19,23,42,45.23809523809524,31.046051,34.851612
2014,Kazakhstan,0,0,0,0,32,64,96,33.33333333333333,48.019573,66.923684
2014,Kuwait,0,0,0,0,4,4,8,50,29.31166,47.481766
2014,Latvia,0,0,0,0,41,29,70,58.57142857142858,56.879635,24.603189
2014,Lithuania,0,0,0,0,15,10,25,60,55.169438,23.881275
2014,Luxembourg,0,0,0,0,6,12,18,33.33333333333333,49.815273,6.129583
2014,Mexico,0,0,0,0,5,9,14,35.714285714285715,23.634501,-102.552784
2014,Moldova,0,0,0,0,10,7,17,58.82352941176471,47.411631,28.369885
2014,Monaco,0,0,0,0,2,3,5,40,43.750298,7.412841
2014,Morocco,0,0,0,0,3,4,7,42.857142857142854,31.791702,-7.09262
2014,Netherlands,0,0,0,0,36,64,100,36,52.132633,5.291266
2014,Pakistan,0,0,0,0,5,7,12,41.66666666666667,30.375321,69.345116
2014,Paraguay,0,0,0,0,2,6,8,25,-23.442503,-58.443832
2014,Peru,0,0,0,0,5,3,8,62.5,-9.189967,-75.015152
2014,Philippines,0,0,0,0,4,3,7,57.14285714285714,12.879721,121.774017
2014,Poland,0,0,0,0,33,59,92,35.869565217391305,51.919438,19.145136
2014,Portugal,0,0,0,0,30,46,76,39.473684210526315,39.399872,-8.224454
2014,Romania,0,0,0,0,20,28,48,41.66666666666667,45.943161,24.96676
2014,Russia,0,0,0,0,76,115,191,39.79057591623037,61.52401,105.318756
2014,Slovakia,0,0,0,0,41,43,84,48.80952380952381,48.669026,19.699024
2014,Slovenia,0,0,0,0,17,29,46,36.95652173913043,46.151241,14.995463
2014,South Africa,0,0,0,0,42,29,71,59.154929577464785,-30.559482,22.937506
2014,South Korea,0,0,0,0,4,2,6,66.66666666666666,35.907757,127.766922
2014,Sri Lanka,0,0,0,0,3,4,7,42.857142857142854,7.873054,80.771797
2014,Sweden,0,0,0,0,3,8,11,27.27272727272727,60.128161,18.643501
2014,Taiwan,0,0,0,0,28,35,63,44.44444444444444,23.69781,120.960515
2014,Thailand,0,0,0,0,9,3,12,75,15.870032,100.992541
2014,Tunisia,0,0,0,0,8,11,19,42.10526315789473,33.886917,9.537499
2014,Ukraine,0,0,0,0,49,47,96,51.041666666666664,48.379433,31.16558
2014,United Kingdom,0,0,0,0,69,46,115,60,55.378051,-3.435973
2014,United States,0,0,0,0,169,206,375,45.06666666666666,37.09024,-95.712891
2014,Uruguay,0,0,0,0,21,16,37,56.75675675675676,-32.522779,-55.765835
2014,Uzbekistan,0,0,0,0,29,33,62,46.774193548387096,41.377491,64.585262
2014,Venezuela,0,0,0,0,2,6,8,25,6.42375,-66.58973
2014,Vietnam,0,0,0,0,4,4,8,50,14.058324,108.277199
2015,Algeria,0,0,0,0,3,4,7,42.857142857142854,28.033886,1.659626
2015,Argentina,0,0,0,0,96,123,219,43.83561643835616,-38.416097,-63.616672
2015,Austria,0,0,0,0,74,76,150,49.333333333333336,47.516231,14.550072
2015,Barbados,0,0,0,0,5,8,13,38.46153846153847,13.193887,-59.543198
2015,Belarus,0,0,0,0,8,5,13,61.53846153846154,53.709807,27.953389
2015,Belgium,0,0,0,0,56,54,110,50.90909090909091,50.503887,4.469936
2015,Bolivia,0,0,0,0,3,4,7,42.857142857142854,-16.290154,-63.588653
2015,Bosnia and Herzegovina,0,0,0,0,11,13,24,45.83333333333333,43.915886,17.679076
2015,Brazil,0,0,0,0,38,56,94,40.42553191489361,-14.235004,-51.92528
2015,Bulgaria,0,0,0,0,40,26,66,60.60606060606061,42.733883,25.48583
2015,Chile,0,0,0,0,13,2,15,86.66666666666667,-35.675147,-71.542969
2015,China,0,0,0,0,8,13,21,38.095238095238095,35.86166,104.195397
2015,Colombia,0,0,0,0,37,55,92,40.21739130434783,4.570868,-74.297333
2015,Cyprus,0,0,0,0,26,19,45,57.77777777777777,35.126413,33.429859
2015,Denmark,0,0,0,0,1,7,8,12.5,56.26392,9.501785
2015,Dominican Republic,0,0,0,0,21,25,46,45.65217391304348,18.735693,-70.162651
2015,Ecuador,0,0,0,0,4,6,10,40,-1.831239,-78.183406
2015,El Salvador,0,0,0,0,4,4,8,50,13.794185,-88.89653
2015,Finland,0,0,0,0,12,22,34,35.294117647058826,61.92411,25.748151
2015,Georgia,0,0,0,0,4,8,12,33.33333333333333,42.315407,43.356892
2015,Hungary,0,0,0,0,9,5,14,64.28571428571429,47.162494,19.503304
2015,India,0,0,0,0,4,9,13,30.76923076923077,20.593684,78.96288
2015,Indonesia,0,0,0,0,4,3,7,57.14285714285714,-0.789275,113.921327
2015,Iran,0,0,0,0,1,6,7,14.285714285714285,32.427908,53.688046
2015,Israel,0,0,0,0,9,15,24,37.5,31.046051,34.851612
2015,Italy,0,0,0,0,101,119,220,45.909090909090914,41.87194,12.56738
2015,Kazakhstan,0,0,0,0,24,41,65,36.92307692307693,48.019573,66.923684
2015,Kuwait,0,0,0,0,4,3,7,57.14285714285714,29.31166,47.481766
2015,Latvia,0,0,0,0,14,29,43,32.55813953488372,56.879635,24.603189
2015,Lebanon,0,0,0,0,1,2,3,33.33333333333333,33.854721,35.862285
2015,Lithuania,0,0,0,0,15,23,38,39.473684210526315,55.169438,23.881275
2015,Luxembourg,0,0,0,0,33,30,63,52.38095238095239,49.815273,6.129583
2015,Madagascar,0,0,0,0,4,4,8,50,-18.766947,46.869107
2015,Mexico,0,0,0,0,2,6,8,25,23.634501,-102.552784
2015,Moldova,0,0,0,0,2,11,13,15.384615384615385,47.411631,28.369885
2015,Monaco,0,0,0,0,2,3,5,40,43.750298,7.412841
2015,Morocco,0,0,0,0,1,3,4,25,31.791702,-7.09262
2015,Netherlands,0,0,0,0,21,42,63,33.33333333333333,52.132633,5.291266
2015,New Zealand,0,0,0,0,5,7,12,41.66666666666667,-40.900557,174.885971
2015,Pakistan,0,0,0,0,7,4,11,63.63636363636363,30.375321,69.345116
2015,Peru,0,0,0,0,2,6,8,25,-9.189967,-75.015152
2015,Philippines,0,0,0,0,4,3,7,57.14285714285714,12.879721,121.774017
2015,Poland,0,0,0,0,27,31,58,46.55172413793103,51.919438,19.145136
2015,Romania,0,0,0,0,10,8,18,55.55555555555556,45.943161,24.96676
2015,Russia,0,0,0,0,51,84,135,37.77777777777778,61.52401,105.318756
2015,Slovakia,0,0,0,0,34,45,79,43.037974683544306,48.669026,19.699024
2015,Slovenia,0,0,0,0,26,39,65,40,46.151241,14.995463
2015,South Korea,0,0,0,0,14,12,26,53.84615384615385,35.907757,127.766922
2015,Sri Lanka,0,0,0,0,3,5,8,37.5,7.873054,80.771797
2015,Sweden,0,0,0,0,5,15,20,25,60.128161,18.643501
2015,Taiwan,0,0,0,0,25,26,51,49.01960784313725,23.69781,120.960515
2015,Thailand,0,0,0,0,1,7,8,12.5,15.870032,100.992541
2015,Tunisia,0,0,0,0,12,20,32,37.5,33.886917,9.537499
2015,Turkey,0,0,0,0,13,19,32,40.625,38.963745,35.243322
2015,Ukraine,0,0,0,0,52,61,113,46.017699115044245,48.379433,31.16558
2015,Uzbekistan,0,0,0,0,23,28,51,45.09803921568628,41.377491,64.585262
2015,Venezuela,0,0,0,0,6,6,12,50,6.42375,-66.58973
2015,Zimbabwe,0,0,0,0,5,3,8,62.5,-19.015438,29.154857
2016,Belarus,0,0,0,0,10,2,12,83.33333333333334,53.709807,27.953389
2016,Belgium,0,0,0,0,56,35,91,61.53846153846154,50.503887,4.469936
2016,Bosnia and Herzegovina,0,0,0,0,31,29,60,51.66666666666667,43.915886,17.679076
2016,Brazil,0,0,0,0,28,45,73,38.35616438356164,-14.235004,-51.92528
2016,Bulgaria,0,0,0,0,41,31,72,56.94444444444444,42.733883,25.48583
2016,Chile,0,0,0,0,6,8,14,42.857142857142854,-35.675147,-71.542969
2016,China,0,0,0,0,8,10,18,44.44444444444444,35.86166,104.195397
2016,Colombia,0,0,0,0,10,20,30,33.33333333333333,4.570868,-74.297333
2016,Cyprus,0,0,0,0,26,23,49,53.06122448979592,35.126413,33.429859
2016,Czech Republic,0,0,0,0,92,85,177,51.9774011299435,49.817492,15.472962
2016,Denmark,0,0,0,0,7,5,12,58.333333333333336,56.26392,9.501785
2016,Dominican Republic,0,0,0,0,12,21,33,36.36363636363637,18.735693,-70.162651
2016,Ecuador,0,0,0,0,5,5,10,50,-1.831239,-78.183406
2016,El Salvador,0,0,0,0,4,3,7,57.14285714285714,13.794185,-88.89653
2016,Estonia,0,0,0,0,1,2,3,33.33333333333333,58.595272,25.013607
2016,Finland,0,0,0,0,5,3,8,62.5,61.92411,25.748151
2016,Georgia,0,0,0,0,6,13,19,31.57894736842105,42.315407,43.356892
2016,Guatemala,0,0,0,0,2,2,4,50,15.783471,-90.230759
2016,Hungary,0,0,0,0,3,6,9,33.33333333333333,47.162494,19.503304
2016,India,0,0,0,0,5,12,17,29.411764705882355,20.593684,78.96288
2016,Indonesia,0,0,0,0,2,2,4,50,-0.789275,113.921327
2016,Israel,0,0,0,0,12,21,33,36.36363636363637,31.046051,34.851612
2016,Kazakhstan,0,0,0,0,15,27,42,35.714285714285715,48.019573,66.923684
2016,Latvia,0,0,0,0,9,20,29,31.03448275862069,56.879635,24.603189
2016,Lithuania,0,0,0,0,13,22,35,37.142857142857146,55.169438,23.881275
2016,Luxembourg,0,0,0,0,35,28,63,55.55555555555556,49.815273,6.129583
2016,Malaysia,0,0,0,0,1,3,4,25,4.210484,101.975766
2016,Mexico,0,0,0,0,2,11,13,15.384615384615385,23.634501,-102.552784
2016,Moldova,0,0,0,0,4,11,15,26.666666666666668,47.411631,28.369885
2016,Monaco,0,0,0,0,2,1,3,66.66666666666666,43.750298,7.412841
2016,Netherlands,0,0,0,0,24,43,67,35.82089552238806,52.132633,5.291266
2016,Norway,0,0,0,0,2,3,5,40,60.472024,8.468946
2016,Peru,0,0,0,0,10,2,12,83.33333333333334,-9.189967,-75.015152
2016,Philippines,0,0,0,0,4,3,7,57.14285714285714,12.879721,121.774017
2016,Poland,0,0,0,0,2,10,12,16.666666666666664,51.919438,19.145136
2016,Portugal,0,0,0,0,38,51,89,42.69662921348314,39.399872,-8.224454
2016,Romania,0,0,0,0,7,12,19,36.84210526315789,45.943161,24.96676
2016,Russia,0,0,0,0,92,119,211,43.60189573459716,61.52401,105.318756
2016,Slovenia,0,0,0,0,15,24,39,38.46153846153847,46.151241,14.995463
2016,South Africa,0,0,0,0,22,24,46,47.82608695652174,-30.559482,22.937506
2016,South Korea,0,0,0,0,10,16,26,38.46153846153847,35.907757,127.766922
2016,Sri Lanka,0,0,0,0,2,2,4,50,7.873054,80.771797
2016,Sweden,0,0,0,0,4,16,20,20,60.128161,18.643501
2016,Taiwan,0,0,0,0,16,11,27,59.25925925925925,23.69781,120.960515
2016,Thailand,0,0,0,0,7,5,12,58.333333333333336,15.870032,100.992541
2016,Tunisia,0,0,0,0,16,24,40,40,33.886917,9.537499
2016,Turkey,0,0,0,0,4,10,14,28.57142857142857,38.963745,35.243322
2016,Ukraine,0,0,0,0,40,56,96,41.66666666666667,48.379433,31.16558
2016,Uzbekistan,0,0,0,0,10,24,34,29.411764705882355,41.377491,64.585262
2016,Venezuela,0,0,0,0,7,5,12,58.333333333333336,6.42375,-66.58973
2016,Vietnam,0,0,0,0,2,6,8,25,14.058324,108.277199
2016,Zimbabwe,0,0,0,0,1,3,4,25,-19.015438,29.154857
2017,Australia,0,0,0,0,81,109,190,42.63157894736842,-25.274398,133.775136
2017,Barbados,0,0,0,0,10,9,19,52.63157894736842,13.193887,-59.543198
2017,Belarus,0,0,0,0,6,5,11,54.54545454545454,53.709807,27.953389
2017,Bolivia,0,0,0,0,2,2,4,50,-16.290154,-63.588653
2017,Brazil,0,0,0,0,38,71,109,34.862385321100916,-14.235004,-51.92528
2017,Canada,0,0,0,0,52,49,101,51.48514851485149,56.130366,-106.346771
2017,Chile,0,0,0,0,5,5,10,50,-35.675147,-71.542969
2017,China,0,0,0,0,8,12,20,40,35.86166,104.195397
2017,Colombia,0,0,0,0,7,15,22,31.818181818181817,4.570868,-74.297333
2017,Cyprus,0,0,0,0,18,20,38,47.368421052631575,35.126413,33.429859
2017,Czech Republic,0,0,0,0,66,58,124,53.2258064516129,49.817492,15.472962
2017,Denmark,0,0,0,0,7,4,11,63.63636363636363,56.26392,9.501785
2017,Dominican Republic,0,0,0,0,8,15,23,34.78260869565217,18.735693,-70.162651
2017,Ecuador,0,0,0,0,5,6,11,45.45454545454545,-1.831239,-78.183406
2017,Egypt,0,0,0,0,1,4,5,20,26.820553,30.802498
2017,El Salvador,0,0,0,0,4,4,8,50,13.794185,-88.89653
2017,Estonia,0,0,0,0,2,4,6,33.33333333333333,58.595272,25.013607
2017,Finland,0,0,0,0,1,3,4,25,61.92411,25.748151
2017,Georgia,0,0,0,0,26,30,56,46.42857142857143,42.315407,43.356892
2017,Greece,0,0,0,0,4,10,14,28.57142857142857,39.074208,21.824312
2017,Guatemala,0,0,0,0,4,3,7,57.14285714285714,15.783471,-90.230759
2017,Hungary,0,0,0,0,10,11,21,47.61904761904761,47.162494,19.503304
2017,India,0,0,0,0,18,11,29,62.06896551724138,20.593684,78.96288
2017,Indonesia,0,0,0,0,1,3,4,25,-0.789275,113.921327
2017,Iran,0,0,0,0,2,2,4,50,32.427908,53.688046
2017,Israel,0,0,0,0,13,20,33,39.39393939393939,31.046051,34.851612
2017,Kazakhstan,0,0,0,0,18,20,38,47.368421052631575,48.019573,66.923684
2017,Kuwait,0,0,0,0,1,2,3,33.33333333333333,29.31166,47.481766
2017,Latvia,0,0,0,0,6,12,18,33.33333333333333,56.879635,24.603189
2017,Lithuania,0,0,0,0,10,15,25,40,55.169438,23.881275
2017,Madagascar,0,0,0,0,2,2,4,50,-18.766947,46.869107
2017,Mexico,0,0,0,0,1,4,5,20,23.634501,-102.552784
2017,Moldova,0,0,0,0,9,17,26,34.61538461538461,47.411631,28.369885
2017,Monaco,0,0,0,0,1,2,3,33.33333333333333,43.750298,7.412841
2017,Morocco,0,0,0,0,3,5,8,37.5,31.791702,-7.09262
2017,Netherlands,0,0,0,0,29,34,63,46.03174603174603,52.132633,5.291266
2017,Norway,0,0,0,0,10,11,21,47.61904761904761,60.472024,8.468946
2017,Pakistan,0,0,0,0,5,3,8,62.5,30.375321,69.345116
2017,Paraguay,0,0,0,0,2,2,4,50,-23.442503,-58.443832
2017,Philippines,0,0,0,0,3,5,8,37.5,12.879721,121.774017
2017,Poland,0,0,0,0,6,11,17,35.294117647058826,51.919438,19.145136
2017,Portugal,0,0,0,0,40,46,86,46.51162790697674,39.399872,-8.224454
2017,Romania,0,0,0,0,9,16,25,36,45.943161,24.96676
2017,Slovakia,0,0,0,0,24,44,68,35.294117647058826,48.669026,19.699024
2017,Slovenia,0,0,0,0,22,25,47,46.808510638297875,46.151241,14.995463
2017,South Africa,0,0,0,0,41,25,66,62.121212121212125,-30.559482,22.937506
2017,South Korea,0,0,0,0,27,20,47,57.446808510638306,35.907757,127.766922
2017,Sweden,0,0,0,0,11,12,23,47.82608695652174,60.128161,18.643501
2017,Taiwan,0,0,0,0,9,20,29,31.03448275862069,23.69781,120.960515
2017,Thailand,0,0,0,0,7,4,11,63.63636363636363,15.870032,100.992541
2017,Tunisia,0,0,0,0,15,24,39,38.46153846153847,33.886917,9.537499
2017,Turkey,0,0,0,0,5,9,14,35.714285714285715,38.963745,35.243322
2017,Uruguay,0,0,0,0,20,21,41,48.78048780487805,-32.522779,-55.765835
2017,Uzbekistan,0,0,0,0,18,22,40,45,41.377491,64.585262
2017,Venezuela,0,0,0,0,7,5,12,58.333333333333336,6.42375,-66.58973
2017,Vietnam,0,0,0,0,2,2,4,50,14.058324,108.277199
2018,Algeria,0,0,0,0,3,2,5,60,28.033886,1.659626
2018,Belarus,0,0,0,0,12,18,30,40,53.709807,27.953389
2018,Belgium,0,0,0,0,35,35,70,50,50.503887,4.469936
2018,Bosnia and Herzegovina,0,0,0,0,39,52,91,42.857142857142854,43.915886,17.679076
2018,Brazil,0,0,0,0,18,31,49,36.734693877551024,-14.235004,-51.92528
2018,Bulgaria,0,0,0,0,24,21,45,53.333333333333336,42.733883,25.48583
2018,Canada,0,0,0,0,85,84,169,50.29585798816568,56.130366,-106.346771
2018,Chile,0,0,0,0,28,26,54,51.85185185185185,-35.675147,-71.542969
2018,China,0,0,0,0,5,11,16,31.25,35.86166,104.195397
2018,Colombia,0,0,0,0,7,6,13,53.84615384615385,4.570868,-74.297333
2018,Cyprus,0,0,0,0,12,17,29,41.37931034482759,35.126413,33.429859
2018,Czech Republic,0,0,0,0,33,36,69,47.82608695652174,49.817492,15.472962
2018,Denmark,0,0,0,0,4,3,7,57.14285714285714,56.26392,9.501785
2018,Dominican Republic,0,0,0,0,3,12,15,20,18.735693,-70.162651
2018,Ecuador,0,0,0,0,2,4,6,33.33333333333333,-1.831239,-78.183406
2018,Egypt,0,0,0,0,7,5,12,58.333333333333336,26.820553,30.802498
2018,El Salvador,0,0,0,0,1,4,5,20,13.794185,-88.89653
2018,Estonia,0,0,0,0,6,8,14,42.857142857142854,58.595272,25.013607
2018,Finland,0,0,0,0,6,6,12,50,61.92411,25.748151
2018,Georgia,0,0,0,0,29,29,58,50,42.315407,43.356892
2018,Guatemala,0,0,0,0,1,2,3,33.33333333333333,15.783471,-90.230759
2018,Hungary,0,0,0,0,27,31,58,46.55172413793103,47.162494,19.503304
2018,India,0,0,0,0,13,26,39,33.33333333333333,20.593684,78.96288
2018,Indonesia,0,0,0,0,1,3,4,25,-0.789275,113.921327
2018,Ireland,0,0,0,0,1,3,4,25,53.41291,-8.24389
2018,Israel,0,0,0,0,9,11,20,45,31.046051,34.851612
2018,Kazakhstan,0,0,0,0,24,28,52,46.15384615384615,48.019573,66.923684
2018,Latvia,0,0,0,0,9,6,15,60,56.879635,24.603189
2018,Lithuania,0,0,0,0,11,18,29,37.93103448275862,55.169438,23.881275
2018,Luxembourg,0,0,0,0,10,22,32,31.25,49.815273,6.129583
2018,Mexico,0,0,0,0,6,6,12,50,23.634501,-102.552784
2018,Moldova,0,0,0,0,12,23,35,34.285714285714285,47.411631,28.369885
2018,Morocco,0,0,0,0,1,4,5,20,31.791702,-7.09262
2018,Netherlands,0,0,0,0,26,35,61,42.62295081967213,52.132633,5.291266
2018,New Zealand,0,0,0,0,1,3,4,25,-40.900557,174.885971
2018,Norway,0,0,0,0,6,12,18,33.33333333333333,60.472024,8.468946
2018,Pakistan,0,0,0,0,4,3,7,57.14285714285714,30.375321,69.345116
2018,Peru,0,0,0,0,4,3,7,57.14285714285714,-9.189967,-75.015152
2018,Philippines,0,0,0,0,4,4,8,50,12.879721,121.774017
2018,Poland,0,0,0,0,12,14,26,46.15384615384615,51.919438,19.145136
2018,Portugal,0,0,0,0,32,39,71,45.07042253521127,39.399872,-8.224454
2018,Romania,0,0,0,0,23,24,47,48.93617021276596,45.943161,24.96676
2018,Slovenia,0,0,0,0,21,29,50,42,46.151241,14.995463
2018,South Korea,0,0,0,0,29,22,51,56.86274509803921,35.907757,127.766922
2018,Sri Lanka,0,0,0,0,1,3,4,25,7.873054,80.771797
2018,Sweden,0,0,0,0,12,15,27,44.44444444444444,60.128161,18.643501
2018,Taiwan,0,0,0,0,4,7,11,36.36363636363637,23.69781,120.960515
2018,Thailand,0,0,0,0,7,5,12,58.333333333333336,15.870032,100.992541
2018,Tunisia,0,0,0,0,22,24,46,47.82608695652174,33.886917,9.537499
2018,Turkey,0,0,0,0,1,5,6,16.666666666666664,38.963745,35.243322
2018,Ukraine,0,0,0,0,8,13,21,38.095238095238095,48.379433,31.16558
2018,Uruguay,0,0,0,0,22,16,38,57.89473684210527,-32.522779,-55.765835
2018,Uzbekistan,0,0,0,0,16,21,37,43.24324324324324,41.377491,64.585262
2018,Venezuela,0,0,0,0,3,4,7,42.857142857142854,6.42375,-66.58973
2018,Zimbabwe,0,0,0,0,3,5,8,37.5,-19.015438,29.154857
2019,Algeria,0,0,0,0,1,1,2,50,28.033886,1.659626
2019,Barbados,0,0,0,0,1,3,4,25,13.193887,-59.543198
2019,Belarus,0,0,0,0,18,19,37,48.64864864864865,53.709807,27.953389
2019,Belgium,0,0,0,0,44,44,88,50,50.503887,4.469936
2019,Bolivia,0,0,0,0,13,17,30,43.333333333333336,-16.290154,-63.588653
2019,Bosnia and Herzegovina,0,0,0,0,14,29,43,32.55813953488372,43.915886,17.679076
2019,Brazil,0,0,0,0,6,19,25,24,-14.235004,-51.92528
2019,Bulgaria,0,0,0,0,24,27,51,47.05882352941176,42.733883,25.48583
2019,China,0,0,0,0,4,17,21,19.047619047619047,35.86166,104.195397
2019,Colombia,0,0,0,0,7,8,15,46.666666666666664,4.570868,-74.297333
2019,Croatia,0,0,0,0,61,63,124,49.193548387096776,45.1,15.2
2019,Cyprus,0,0,0,0,4,3,7,57.14285714285714,35.126413,33.429859
2019,Czech Republic,0,0,0,0,25,26,51,49.01960784313725,49.817492,15.472962
2019,Denmark,0,0,0,0,1,4,5,20,56.26392,9.501785
2019,Dominican Republic,0,0,0,0,1,2,3,33.33333333333333,18.735693,-70.162651
2019,Egypt,0,0,0,0,1,3,4,25,26.820553,30.802498
2019,El Salvador,0,0,0,0,2,2,4,50,13.794185,-88.89653
2019,Finland,0,0,0,0,2,2,4,50,61.92411,25.748151
2019,Georgia,0,0,0,0,29,26,55,52.72727272727272,42.315407,43.356892
2019,Guatemala,0,0,0,0,1,3,4,25,15.783471,-90.230759
2019,Hungary,0,0,0,0,30,34,64,46.875,47.162494,19.503304
2019,India,0,0,0,0,7,22,29,24.137931034482758,20.593684,78.96288
2019,Indonesia,0,0,0,0,1,2,3,33.33333333333333,-0.789275,113.921327
2019,Japan,0,0,0,0,69,66,135,51.11111111111111,36.204824,138.252924
2019,Kazakhstan,0,0,0,0,37,41,78,47.43589743589743,48.019573,66.923684
2019,Latvia,0,0,0,0,6,17,23,26.08695652173913,56.879635,24.603189
2019,Lithuania,0,0,0,0,10,13,23,43.47826086956522,55.169438,23.881275
2019,Mexico,0,0,0,0,4,2,6,66.66666666666666,23.634501,-102.552784
2019,Moldova,0,0,0,0,31,26,57,54.385964912280706,47.411631,28.369885
2019,Netherlands,0,0,0,0,16,23,39,41.02564102564102,52.132633,5.291266
2019,New Zealand,0,0,0,0,2,2,4,50,-40.900557,174.885971
2019,Norway,0,0,0,0,22,18,40,55.00000000000001,60.472024,8.468946
2019,Peru,0,0,0,0,2,2,4,50,-9.189967,-75.015152
2019,Philippines,0,0,0,0,1,2,3,33.33333333333333,12.879721,121.774017
2019,Poland,0,0,0,0,28,30,58,48.275862068965516,51.919438,19.145136
2019,Portugal,0,0,0,0,28,42,70,40,39.399872,-8.224454
2019,Romania,0,0,0,0,10,20,30,33.33333333333333,45.943161,24.96676
2019,Slovakia,0,0,0,0,16,36,52,30.76923076923077,48.669026,19.699024
2019,Slovenia,0,0,0,0,20,20,40,50,46.151241,14.995463
2019,South Africa,0,0,0,0,22,18,40,55.00000000000001,-30.559482,22.937506
2019,South Korea,0,0,0,0,15,16,31,48.38709677419355,35.907757,127.766922
2019,Sweden,0,0,0,0,7,12,19,36.84210526315789,60.128161,18.643501
2019,Taiwan,0,0,0,0,5,7,12,41.66666666666667,23.69781,120.960515
2019,Thailand,0,0,0,0,2,1,3,66.66666666666666,15.870032,100.992541
2019,Tunisia,0,0,0,0,6,17,23,26.08695652173913,33.886917,9.537499
2019,Turkey,0,0,0,0,4,5,9,44.44444444444444,38.963745,35.243322
2019,Ukraine,0,0,0,0,5,8,13,38.46153846153847,48.379433,31.16558
2019,Uruguay,0,0,0,0,24,24,48,50,-32.522779,-55.765835
2019,Uzbekistan,0,0,0,0,6,16,22,27.27272727272727,41.377491,64.585262
2019,Zimbabwe,0,0,0,0,1,3,4,25,-19.015438,29.154857
2020,Argentina,0,0,0,0,61,75,136,44.85294117647059,-38.416097,-63.616672
2020,Belarus,0,0,0,0,16,16,32,50,53.709807,27.953389
2020,Belgium,0,0,0,0,16,18,34,47.05882352941176,50.503887,4.469936
2020,Bolivia,0,0,0,0,4,8,12,33.33333333333333,-16.290154,-63.588653
2020,Bosnia and Herzegovina,0,0,0,0,2,9,11,18.181818181818183,43.915886,17.679076
2020,Brazil,0,0,0,0,14,14,28,50,-14.235004,-51.92528
2020,Bulgaria,0,0,0,0,24,14,38,63.1578947368421,42.733883,25.48583
2020,Canada,0,0,0,0,80,58,138,57.971014492753625,56.130366,-106.346771
2020,Chile,0,0,0,0,22,20,42,52.38095238095239,-35.675147,-71.542969
2020,Colombia,0,0,0,0,4,4,8,50,4.570868,-74.297333
2020,Croatia,0,0,0,0,33,29,62,53.2258064516129,45.1,15.2
2020,Czech Republic,0,0,0,0,14,9,23,60.86956521739131,49.817492,15.472962
2020,Dominican Republic,0,0,0,0,1,2,3,33.33333333333333,18.735693,-70.162651
2020,Ecuador,0,0,0,0,2,3,5,40,-1.831239,-78.183406
2020,Egypt,0,0,0,0,1,6,7,14.285714285714285,26.820553,30.802498
2020,El Salvador,0,0,0,0,2,1,3,66.66666666666666,13.794185,-88.89653
2020,Estonia,0,0,0,0,3,1,4,75,58.595272,25.013607
2020,Finland,0,0,0,0,8,11,19,42.10526315789473,61.92411,25.748151
2020,Georgia,0,0,0,0,5,18,23,21.73913043478261,42.315407,43.356892
2020,Guatemala,0,0,0,0,1,2,3,33.33333333333333,15.783471,-90.230759
